id,name
898,Сосновый Бор
899,Сосногорск
900,Сочи
901,Спас-Деменск
902,Спас-Клепики
903,Спасск
904,Спасск-Дальний
905,Спасск-Рязанский
906,Среднеколымск
907,Среднеуральск
908,Сретенск
909,Ставрополь
910,Старая Купавна
911,Старая Русса
912,Старица
913,Стародуб
914,Старый Крым
915,Старый Оскол
916,Стерлитамак
917,Стрежевой
918,Строитель
919,Струнино
920,Ступино
921,Суворов
922,Судак
923,Суджа
924,Судогда
925,Суздаль
926,Сунжа
927,Суоярви
928,Сураж
929,Сургут
930,Суровикино
931,Сурск
932,Сусуман
933,Сухиничи
934,Сухой Лог
935,Сызрань
936,Сыктывкар
937,Сысерть
938,Сычёвка
939,Сясьстрой
940,Тавда
941,Таганрог
942,Тайга
943,Тайшет
944,Талдом
945,Талица
946,Тамбов
947,Тара
948,Тарко-Сале
949,Таруса
950,Татарск
951,Таштагол
952,Тверь
953,Теберда
954,Тейково
955,Темников
956,Темрюк
957,Терек
958,Тетюши
959,Тимашёвск
960,Тихвин
961,Тихорецк
962,Тобольск
963,Тогучин
964,Тольятти
965,Томари
966,Томмот
967,Томск
968,Топки
969,Торжок
970,Торопец
971,Тосно
972,Тотьма
973,Трёхгорный
974,Троицк
975,Трубчевск
976,Туапсе
977,Туймазы
978,Тула
979,Тулун
980,Туран
981,Туринск
982,Тутаев
983,Тында
984,Тырныауз
985,Тюкалинск
986,Тюмень
987,Уварово
988,Углегорск
989,Углич
990,Удачный
991,Удомля
992,Ужур
993,Узловая
994,Улан-Удэ
995,Ульяновск
996,Унеча
997,Урай
998,Урень
999,Уржум
1000,Урус-Мартан
1001,Урюпинск
1002,Усинск
1003,Усмань
1004,Усолье-Сибирское
1005,Усолье
1006,Уссурийск
1007,Усть-Джегута
1008,Усть-Илимск
1009,Усть-Катав
1010,Усть-Кут
1011,Усть-Лабинск
1012,Устюжна
1013,Уфа
1014,Ухта
1015,Учалы
1016,Уяр
1017,Фатеж
1018,Феодосия
1019,Фокино
1020,Фокино
1021,Фролово
1022,Фрязино
1023,Фурманов
1024,Хабаровск
1025,Хадыженск
1026,Ханты-Мансийск
1027,Харабали
1028,Харовск
1029,Хасавюрт
1030,Хвалынск
1031,Хилок
1032,Химки
1033,Холм
1034,Холмск
1035,Хотьково
1036,Цивильск
1037,Цимлянск
1038,Циолковский
1039,Чадан
1040,Чайковский
1041,Чапаевск
1042,Чаплыгин
1043,Чебаркуль
1044,Чебоксары
1045,Чегем
1046,Чекалин
1047,Челябинск
1048,Чердынь
1049,Черемхово
1050,Черепаново
1051,Череповец
1052,Черкесск
1053,Чёрмоз
1054,Черноголовка
1055,Черногорск
1056,Чернушка
1057,Черняховск
1058,Чехов
1059,Чистополь
1060,Чита
1061,Чкаловск
1062,Чудово
1063,Чулым
1064,Чусовой
1065,Чухлома
1066,Шагонар
1067,Шадринск
1068,Шали
1069,Шарыпово
1070,Шарья
1071,Шатура
1072,Шахты
1073,Шахунья
1074,Шацк
1075,Шебекино
1076,Шелехов
1077,Шенкурск
1078,Шилка
1079,Шимановск
1080,Шиханы
1081,Шлиссельбург
1082,Шумерля
1083,Шумиха
1084,Шуя
1085,Щёкино
1086,Щёлкино
1087,Щёлково
1088,Щигры
1089,Щучье
1090,Электрогорск
1091,Электросталь
1092,Электроугли
1093,Элиста
1094,Энгельс
1095,Эртиль
1096,Югорск
1097,Южа
1098,Южно-Сахалинск
1099,Южно-Сухокумск
1100,Южноуральск
1101,Юрга
1102,Юрьев-Польский
1103,Юрьевец
1104,Юрюзань
1105,Юхнов
1106,Ядрин
1107,Якутск
1108,Ялта
1109,Ялуторовск
1110,Янаул
1111,Яранск
1112,Яровое
1113,Ярославль
1114,Ярцево
1115,Ясногорск
1116,Ясный
1117,Яхрома
