id,name
869,Симферополь
870,Сковородино
871,Скопин
872,Славгород
873,Славск
874,Славянск-на-Кубани
875,Сланцы
876,Слободской
877,Слюдянка
878,Смоленск
879,Снежинск
880,Снежногорск
881,Собинка
882,Советск. Калининградская область
883,Советск. Кировская область
884,Советск. Тульская область
885,Советская Гавань
886,Советский
887,Сокол
888,Солигалич
889,Соликамск
890,Солнечногорск
891,Соль-Илецк
892,Сольвычегодск
893,Сольцы
894,Сорочинск
895,Сорск
896,Сортавала
897,Сосенский
898,Сосновка
899,Сосновоборск
900,Сосновый Бор
901,Сосногорск
902,Сочи
903,Спас-Деменск
904,Спас-Клепики
905,Спасск
906,Спасск-Дальний
907,Спасск-Рязанский
908,Среднеколымск
909,Среднеуральск
910,Сретенск
911,Ставрополь
912,Старая Купавна
913,Старая Русса
914,Старица
915,Стародуб
916,Старый Крым
917,Старый Оскол
918,Стерлитамак
919,Стрежевой
920,Строитель
921,Струнино
922,Ступино
923,Суворов
924,Судак
925,Суджа
926,Судогда
927,Суздаль
928,Сунжа
929,Суоярви
930,Сураж
931,Сургут
932,Суровикино
933,Сурск
934,Сусуман
935,Сухиничи
936,Сухой Лог
937,Сызрань
938,Сыктывкар
939,Сысерть
940,Сычёвка
941,Сясьстрой
942,Тавда
943,Таганрог
944,Тайга
945,Тайшет
946,Талдом
947,Талица
948,Тамбов
949,Тара
950,Тарко-Сале
951,Таруса
952,Татарск
953,Таштагол
954,Тверь
955,Теберда
956,Тейково
957,Темников
958,Темрюк
959,Терек
960,Тетюши
961,Тимашёвск
962,Тихвин
963,Тихорецк
964,Тобольск
965,Тогучин
966,Тольятти
967,Томари
968,Томмот
969,Томск
970,Топки
971,Торжок
972,Торопец
973,Тосно
974,Тотьма
975,Трёхгорный
976,Троицк
977,Трубчевск
978,Туапсе
979,Туймазы
980,Тула
981,Тулун
982,Туран
983,Туринск
984,Тутаев
985,Тында
986,Тырныауз
987,Тюкалинск
988,Тюмень
989,Уварово
990,Углегорск
991,Углич
992,Удачный
993,Удомля
994,Ужур
995,Узловая
996,Улан-Удэ
997,Ульяновск
998,Унеча
999,Урай
1000,Урень
1001,Уржум
1002,Урус-Мартан
1003,Урюпинск
1004,Усинск
1005,Усмань
1006,Усолье-Сибирское
1007,Усолье
1008,Уссурийск
1009,Усть-Джегута
1010,Усть-Илимск
1011,Усть-Катав
1012,Усть-Кут
1013,Усть-Лабинск
1014,Устюжна
1015,Уфа
1016,Ухта
1017,Учалы
1018,Уяр
1019,Фатеж
1020,Феодосия
1021,Фокино. Брянская область
1022,Фокино. Приморский край
1023,Фролово
1024,Фрязино
1025,Фурманов
1026,Хабаровск
1027,Хадыженск
1028,Ханты-Мансийск
1029,Харабали
1030,Харовск
1031,Хасавюрт
1032,Хвалынск
1033,Хилок
1034,Химки
1035,Холм
1036,Холмск
1037,Хотьково
1038,Цивильск
1039,Цимлянск
1040,Циолковский
1041,Чадан
1042,Чайковский
1043,Чапаевск
1044,Чаплыгин
1045,Чебаркуль
1046,Чебоксары
1047,Чегем
1048,Чекалин
1049,Челябинск
1050,Чердынь
1051,Черемхово
1052,Черепаново
1053,Череповец
1054,Черкесск
1055,Чёрмоз
1056,Черноголовка
1057,Черногорск
1058,Чернушка
1059,Черняховск
1060,Чехов
1061,Чистополь
1062,Чита
1063,Чкаловск
1064,Чудово
1065,Чулым
1066,Чусовой
1067,Чухлома
1068,Шагонар
1069,Шадринск
1070,Шали
1071,Шарыпово
1072,Шарья
1073,Шатура
1074,Шахты
1075,Шахунья
1076,Шацк
1077,Шебекино
1078,Шелехов
1079,Шенкурск
1080,Шилка
1081,Шимановск
1082,Шиханы
1083,Шлиссельбург
1084,Шумерля
1085,Шумиха
1086,Шуя
1087,Щёкино
1088,Щёлкино
1089,Щёлково
1090,Щигры
1091,Щучье
1092,Электрогорск
1093,Электросталь
1094,Электроугли
1095,Элиста
1096,Энгельс
1097,Эртиль
1098,Югорск
1099,Южа
1100,Южно-Сахалинск
1101,Южно-Сухокумск
1102,Южноуральск
1103,Юрга
1104,Юрьев-Польский
1105,Юрьевец
1106,Юрюзань
1107,Юхнов
1108,Ядрин
1109,Якутск
1110,Ялта
1111,Ялуторовск
1112,Янаул
1113,Яранск
1114,Яровое
1115,Ярославль
1116,Ярцево
1117,Ясногорск
1118,Ясный
1119,Яхрома
